closed_issues,commits,created_at,description,forks,history,inner_source,is_nvidia,latest_release.published_at,latest_release.tag_name,license,name,open_days,open_issues,open_prs,openrank,openrank_data,pushed_at,quadrant,rank,ring,stars,status,topics,url
0,0,2020-10-30T13:27:12Z,"<a href=""https://github.com/huggingface/accelerate"">huggingface/accelerate</a>: 🚀 A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic mixed precision (including fp8), and easy-to-configure FSDP and DeepSpeed support",1132,[],FALSE,FALSE,,,Apache License 2.0,huggingface/accelerate,1691,0,0,56.47,"{""2021"": 102.53, ""2022"": 303.85, ""2023"": 556.66, ""2024"": 538.93, ""2025"": 145, ""2021-03"": 5.86, ""2021-04"": 14.42, ""2021-05"": 16.82, ""2021-06"": 12.97, ""2021-07"": 8.51, ""2021-08"": 10.58, ""2021-09"": 11.71, ""2021-10"": 9, ""2021-11"": 6.45, ""2021-12"": 7, ""2022-01"": 7.49, ""2022-02"": 8.87, ""2022-03"": 15.31, ""2022-04"": 14.19, ""2022-05"": 23.85, ""2022-06"": 26.11, ""2022-07"": 38.92, ""2022-08"": 36.16, ""2022-09"": 36.62, ""2022-10"": 33.03, ""2022-11"": 32.38, ""2022-12"": 30.92, ""2023-01"": 37.64, ""2023-02"": 37.14, ""2023-03"": 44.69, ""2023-04"": 42.29, ""2023-05"": 47.78, ""2023-06"": 59.26, ""2023-07"": 53.59, ""2023-08"": 49.42, ""2023-09"": 49.19, ""2023-10"": 43.97, ""2023-11"": 46.4, ""2023-12"": 45.28, ""2024-01"": 54.55, ""2024-02"": 57.13, ""2024-03"": 52.17, ""2024-04"": 55.75, ""2024-05"": 48.13, ""2024-06"": 46.02, ""2024-07"": 39.19, ""2024-08"": 41.88, ""2024-09"": 43.98, ""2024-10"": 37.05, ""2024-11"": 36.03, ""2024-12"": 27.04, ""2025-01"": 29.12, ""2025-02"": 30.23, ""2025-03"": 29.18, ""2025-04"": 28.5, ""2025-05"": 27.97, ""2021-10-raw"": 8.22, ""2021Q1"": 5.86, ""2021Q2"": 44.21, ""2021Q3"": 30.79, ""2021Q4"": 21.67, ""2022Q1"": 31.67, ""2022Q2"": 64.15, ""2022Q3"": 111.7, ""2022Q4"": 96.33, ""2023Q1"": 119.47, ""2023Q2"": 149.33, ""2023Q3"": 152.2, ""2023Q4"": 135.65, ""2024Q1"": 163.85, ""2024Q2"": 149.91, ""2024Q3"": 125.05, ""2024Q4"": 100.12, ""2025Q1"": 88.53, ""2025Q2"": 56.47}",2025-06-17T02:05:37Z,Platform,13,Assess,8840,New,No Topics,https://github.com/huggingface/accelerate
0,0,2018-06-01T22:18:01Z,"<a href=""https://github.com/NVIDIA/DALI"">NVIDIA/DALI</a>: A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to accelerate deep learning training and inference applications.",640,[],FALSE,TRUE,,,Apache License 2.0,NVIDIA/DALI,2572,0,0,51.79,"{""2018"": 117.72, ""2019"": 560.76, ""2020"": 660.72, ""2021"": 595.37, ""2022"": 541.41, ""2023"": 440.21, ""2024"": 415.19, ""2025"": 143.94, ""2018-06"": 6.11, ""2018-07"": 12.32, ""2018-08"": 13.77, ""2018-09"": 14.34, ""2018-10"": 19.22, ""2018-11"": 24.11, ""2018-12"": 27.86, ""2019-01"": 30.26, ""2019-02"": 30.48, ""2019-03"": 32.39, ""2019-04"": 38.71, ""2019-05"": 41.74, ""2019-06"": 44.97, ""2019-07"": 50.3, ""2019-08"": 59.82, ""2019-09"": 59.38, ""2019-10"": 57.03, ""2019-11"": 57.64, ""2019-12"": 58.02, ""2020-01"": 55.65, ""2020-02"": 53.34, ""2020-03"": 57.09, ""2020-04"": 55.1, ""2020-05"": 52.67, ""2020-06"": 57.63, ""2020-07"": 54.55, ""2020-08"": 53.53, ""2020-09"": 55.75, ""2020-10"": 55.46, ""2020-11"": 55.03, ""2020-12"": 54.93, ""2021-01"": 57.88, ""2021-02"": 54.41, ""2021-03"": 53.07, ""2021-04"": 49.84, ""2021-05"": 45.03, ""2021-06"": 42.68, ""2021-07"": 50.82, ""2021-08"": 53.81, ""2021-09"": 51.71, ""2021-10"": 49, ""2021-11"": 45.58, ""2021-12"": 43.96, ""2022-01"": 42.61, ""2022-02"": 42.11, ""2022-03"": 41.14, ""2022-04"": 45.83, ""2022-05"": 43.11, ""2022-06"": 46.63, ""2022-07"": 46.34, ""2022-08"": 46.79, ""2022-09"": 50.94, ""2022-10"": 49.44, ""2022-11"": 44.9, ""2022-12"": 41.55, ""2023-01"": 39.88, ""2023-02"": 39.44, ""2023-03"": 36.86, ""2023-04"": 36.98, ""2023-05"": 37.36, ""2023-06"": 35.69, ""2023-07"": 35, ""2023-08"": 39.57, ""2023-09"": 34.04, ""2023-10"": 36.39, ""2023-11"": 35.56, ""2023-12"": 33.44, ""2024-01"": 36.99, ""2024-02"": 33.77, ""2024-03"": 31.99, ""2024-04"": 36.61, ""2024-05"": 36.37, ""2024-06"": 36.51, ""2024-07"": 35.83, ""2024-08"": 33.69, ""2024-09"": 36.43, ""2024-10"": 32.14, ""2024-11"": 32.47, ""2024-12"": 32.39, ""2025-01"": 31.09, ""2025-02"": 31.23, ""2025-03"": 29.84, ""2025-04"": 26.01, ""2025-05"": 25.78, ""2021-10-raw"": 46.59, ""2018Q2"": 6.11, ""2018Q3"": 40.42, ""2018Q4"": 71.19, ""2019Q1"": 93.13, ""2019Q2"": 125.42, ""2019Q3"": 169.5, ""2019Q4"": 172.7, ""2020Q1"": 166.08, ""2020Q2"": 165.4, ""2020Q3"": 163.82, ""2020Q4"": 165.42, ""2021Q1"": 165.36, ""2021Q2"": 137.55, ""2021Q3"": 156.34, ""2021Q4"": 136.13, ""2022Q1"": 125.86, ""2022Q2"": 135.57, ""2022Q3"": 144.08, ""2022Q4"": 135.9, ""2023Q1"": 116.18, ""2023Q2"": 110.03, ""2023Q3"": 108.61, ""2023Q4"": 105.38, ""2024Q1"": 102.75, ""2024Q2"": 109.48, ""2024Q3"": 105.95, ""2024Q4"": 97.01, ""2025Q1"": 92.15, ""2025Q2"": 51.79}",2025-06-16T10:46:07Z,Platform,14,Assess,5431,New,"audio-processing, data-augmentation, data-processing, deep-learning, fast-data-pipeline, gpu, gpu-tensorflow, image-augmentation, image-processing, machine-learning, mxnet, neural-network, paddle, python, pytorch",https://github.com/NVIDIA/DALI
0,0,2023-07-22T08:11:15Z,"<a href=""https://github.com/ModelTC/lightllm"">ModelTC/lightllm</a>: LightLLM is a Python-based LLM (Large Language Model) inference and serving framework, notable for its lightweight design, easy scalability, and high-speed performance.",260,[],FALSE,FALSE,,,Apache License 2.0,ModelTC/lightllm,696,0,0,43.31,"{""2023"": 90.76, ""2024"": 188.73, ""2025"": 95.41, ""2023-07"": 1.8, ""2023-08"": 19.81, ""2023-09"": 20.29, ""2023-10"": 16.4, ""2023-11"": 14.55, ""2023-12"": 17.91, ""2024-01"": 19.64, ""2024-02"": 14.08, ""2024-03"": 16.48, ""2024-04"": 15.94, ""2024-05"": 13.82, ""2024-06"": 15.63, ""2024-07"": 14.7, ""2024-08"": 15.59, ""2024-09"": 14.04, ""2024-10"": 15.41, ""2024-11"": 15.62, ""2024-12"": 17.77, ""2025-01"": 15.57, ""2025-02"": 17.24, ""2025-03"": 19.29, ""2025-04"": 21.74, ""2025-05"": 21.57, ""2023Q3"": 41.9, ""2023Q4"": 48.86, ""2024Q1"": 50.2, ""2024Q2"": 45.39, ""2024Q3"": 44.33, ""2024Q4"": 48.8, ""2025Q1"": 52.1, ""2025Q2"": 43.31}",2025-06-17T06:25:26Z,Platform,15,Assess,3313,New,"deep-learning, gpt, llama, llm, model-serving, nlp, openai-triton",https://github.com/ModelTC/lightllm
0,0,2025-02-17T01:33:04Z,"<a href=""https://github.com/deepseek-ai/DeepEP"">deepseek-ai/DeepEP</a>: DeepEP: an efficient expert-parallel communication library",793,[],FALSE,FALSE,,,MIT License,deepseek-ai/DeepEP,120,0,0,41.84,"{""2025"": 73.33, ""2025-02"": 10.76, ""2025-03"": 20.72, ""2025-04"": 22.33, ""2025-05"": 19.51, ""2025Q1"": 31.48, ""2025Q2"": 41.85}",2025-06-16T09:05:11Z,Platform,16,Assess,7777,New,No Topics,https://github.com/deepseek-ai/DeepEP
0,0,2022-11-24T02:28:11Z,"<a href=""https://github.com/modelscope/FunASR"">modelscope/FunASR</a>: A Fundamental End-to-End Speech Recognition Toolkit and Open Source SOTA Pretrained Models, Supporting Speech Recognition, Voice Activity Detection, Text Post-processing etc.",1116,[],FALSE,FALSE,,,MIT License,modelscope/FunASR,936,0,0,41.04,"{""2022"": 6.91, ""2023"": 498.68, ""2024"": 540.65, ""2025"": 111.78, ""2022-11"": 1.05, ""2022-12"": 5.86, ""2023-01"": 10.5, ""2023-02"": 17.29, ""2023-03"": 30.3, ""2023-04"": 39.79, ""2023-05"": 46.72, ""2023-06"": 53.06, ""2023-07"": 56.24, ""2023-08"": 56.9, ""2023-09"": 54.69, ""2023-10"": 44.87, ""2023-11"": 45.27, ""2023-12"": 43.06, ""2024-01"": 48.89, ""2024-02"": 41.17, ""2024-03"": 50.98, ""2024-04"": 51.85, ""2024-05"": 49.13, ""2024-06"": 47.47, ""2024-07"": 49.89, ""2024-08"": 47.79, ""2024-09"": 42.09, ""2024-10"": 35.97, ""2024-11"": 38.27, ""2024-12"": 37.16, ""2025-01"": 25.95, ""2025-02"": 20.34, ""2025-03"": 24.45, ""2025-04"": 21.36, ""2025-05"": 19.68, ""2022Q4"": 6.91, ""2023Q1"": 58.09, ""2023Q2"": 139.57, ""2023Q3"": 167.83, ""2023Q4"": 133.2, ""2024Q1"": 141.04, ""2024Q2"": 148.45, ""2024Q3"": 139.76, ""2024Q4"": 111.4, ""2025Q1"": 70.75, ""2025Q2"": 41.03}",2025-06-16T11:23:42Z,Platform,17,Assess,11045,New,"audio-visual-speech-recognition, conformer, dfsmn, paraformer, pretrained-model, punctuation, pytorch, rnnt, speaker-diarization, speech-recognition, speechgpt, speechllm, vad, voice-activity-detection, whisper",https://github.com/modelscope/FunASR
0,0,2021-06-28T22:14:29Z,"<a href=""https://github.com/NVIDIA/cuda-python"">NVIDIA/cuda-python</a>: CUDA Python: Performance meets Productivity",171,[],FALSE,TRUE,,,Other,NVIDIA/cuda-python,1449,0,0,36.9,"{""2021"": 2.88, ""2022"": 16.14, ""2023"": 9.47, ""2024"": 50.29, ""2025"": 84.13, ""2021-08"": 0.93, ""2021-10"": 1, ""2021-11"": 0.97, ""2021-12"": 0.41, ""2022-01"": 0.67, ""2022-02"": 1.3, ""2022-03"": 1.57, ""2022-04"": 1.17, ""2022-05"": 1.33, ""2022-06"": 1.27, ""2022-07"": 1.11, ""2022-08"": 1.13, ""2022-09"": 1.01, ""2022-10"": 1.67, ""2022-11"": 1.71, ""2022-12"": 2.21, ""2023-02"": 1.86, ""2023-03"": 0.61, ""2023-04"": 0.3, ""2023-05"": 0.18, ""2023-06"": 1.45, ""2023-07"": 1.49, ""2023-09"": 0.73, ""2023-10"": 0.73, ""2023-11"": 1.59, ""2023-12"": 0.52, ""2024-03"": 1.22, ""2024-04"": 2.3, ""2024-05"": 1.97, ""2024-06"": 2.38, ""2024-07"": 2.42, ""2024-08"": 3.68, ""2024-09"": 5.38, ""2024-10"": 8.62, ""2024-11"": 9.97, ""2024-12"": 12.33, ""2025-01"": 14.9, ""2025-02"": 16.06, ""2025-03"": 16.28, ""2025-04"": 18.83, ""2025-05"": 18.07, ""2021-10-raw"": 0.57, ""2021Q3"": 0.93, ""2021Q4"": 1.96, ""2022Q1"": 3.55, ""2022Q2"": 3.76, ""2022Q3"": 3.24, ""2022Q4"": 5.59, ""2023Q1"": 2.47, ""2023Q2"": 1.93, ""2023Q3"": 2.23, ""2023Q4"": 2.85, ""2024Q1"": 1.22, ""2024Q2"": 6.65, ""2024Q3"": 11.49, ""2024Q4"": 30.93, ""2025Q1"": 47.24, ""2025Q2"": 36.89}",2025-06-16T23:35:42Z,Platform,18,Assess,2769,New,No Topics,https://github.com/NVIDIA/cuda-python
0,0,2024-08-05T09:07:38Z,"<a href=""https://github.com/microsoft/BitNet"">microsoft/BitNet</a>: Official inference framework for 1-bit LLMs",1510,[],FALSE,FALSE,,,MIT License,microsoft/BitNet,316,0,0,34.91,"{""2024"": 51.46, ""2025"": 44.5, ""2024-10"": 21.3, ""2024-11"": 16.27, ""2024-12"": 13.88, ""2025-01"": 5.26, ""2025-02"": 2.94, ""2025-03"": 1.39, ""2025-04"": 17.16, ""2025-05"": 17.75, ""2024Q4"": 51.46, ""2025Q1"": 9.59, ""2025Q2"": 34.91}",2025-06-03T06:14:20Z,Platform,19,Assess,20078,New,No Topics,https://github.com/microsoft/BitNet
0,0,2016-11-01T09:54:45Z,"<a href=""https://github.com/cupy/cupy"">cupy/cupy</a>: NumPy & SciPy for GPU",917,[],FALSE,FALSE,,,MIT License,cupy/cupy,3150,0,0,34.17,"{""2016"": 0.42, ""2017"": 214.14, ""2018"": 318.72, ""2019"": 342.82, ""2020"": 574.83, ""2021"": 407.48, ""2022"": 357.48, ""2023"": 307.57, ""2024"": 277.61, ""2025"": 92.45, ""2016-12"": 0.42, ""2017-01"": 0.28, ""2017-02"": 2.99, ""2017-03"": 2.37, ""2017-04"": 3.23, ""2017-05"": 12.77, ""2017-06"": 26.43, ""2017-07"": 27.91, ""2017-08"": 29.82, ""2017-09"": 24.93, ""2017-10"": 29.68, ""2017-11"": 28.5, ""2017-12"": 25.24, ""2018-01"": 21.49, ""2018-02"": 22.82, ""2018-03"": 24.34, ""2018-04"": 31.85, ""2018-05"": 32.48, ""2018-06"": 28.22, ""2018-07"": 25.22, ""2018-08"": 29.42, ""2018-09"": 29.02, ""2018-10"": 24.91, ""2018-11"": 26.13, ""2018-12"": 22.83, ""2019-01"": 21.09, ""2019-02"": 22.51, ""2019-03"": 19.67, ""2019-04"": 19.55, ""2019-05"": 17.44, ""2019-06"": 20.65, ""2019-07"": 26.85, ""2019-08"": 32.01, ""2019-09"": 34.7, ""2019-10"": 31.09, ""2019-11"": 43.02, ""2019-12"": 54.23, ""2020-01"": 49.07, ""2020-02"": 46.79, ""2020-03"": 57.78, ""2020-04"": 47.48, ""2020-05"": 41.21, ""2020-06"": 45.8, ""2020-07"": 50.57, ""2020-08"": 50.72, ""2020-09"": 47.3, ""2020-10"": 47.92, ""2020-11"": 45.65, ""2020-12"": 44.53, ""2021-01"": 38.87, ""2021-02"": 39.16, ""2021-03"": 41.19, ""2021-04"": 40.55, ""2021-05"": 35.05, ""2021-06"": 32.33, ""2021-07"": 35.94, ""2021-08"": 28.92, ""2021-09"": 26.21, ""2021-10"": 30, ""2021-11"": 33.14, ""2021-12"": 30.21, ""2022-01"": 33.52, ""2022-02"": 35.73, ""2022-03"": 31.17, ""2022-04"": 33.82, ""2022-05"": 28.1, ""2022-06"": 27.49, ""2022-07"": 27.01, ""2022-08"": 32.96, ""2022-09"": 30.2, ""2022-10"": 27.44, ""2022-11"": 25.13, ""2022-12"": 24.89, ""2023-01"": 26.65, ""2023-02"": 32.63, ""2023-03"": 27, ""2023-04"": 23.59, ""2023-05"": 25.49, ""2023-06"": 28.94, ""2023-07"": 27.43, ""2023-08"": 23.96, ""2023-09"": 25.73, ""2023-10"": 22.51, ""2023-11"": 21.95, ""2023-12"": 21.69, ""2024-01"": 23.08, ""2024-02"": 27.61, ""2024-03"": 29.24, ""2024-04"": 23.33, ""2024-05"": 17.99, ""2024-06"": 19.64, ""2024-07"": 16.05, ""2024-08"": 25.36, ""2024-09"": 23.33, ""2024-10"": 27.62, ""2024-11"": 22.08, ""2024-12"": 22.29, ""2025-01"": 19.6, ""2025-02"": 20.08, ""2025-03"": 18.59, ""2025-04"": 19.14, ""2025-05"": 15.03, ""2021-10-raw"": 25.93, ""2016Q4"": 0.42, ""2017Q1"": 5.64, ""2017Q2"": 42.43, ""2017Q3"": 82.65, ""2017Q4"": 83.42, ""2018Q1"": 68.65, ""2018Q2"": 92.55, ""2018Q3"": 83.66, ""2018Q4"": 73.86, ""2019Q1"": 63.28, ""2019Q2"": 57.64, ""2019Q3"": 93.57, ""2019Q4"": 128.34, ""2020Q1"": 153.65, ""2020Q2"": 134.49, ""2020Q3"": 148.58, ""2020Q4"": 138.11, ""2021Q1"": 119.21, ""2021Q2"": 107.93, ""2021Q3"": 91.06, ""2021Q4"": 89.28, ""2022Q1"": 100.43, ""2022Q2"": 89.41, ""2022Q3"": 90.17, ""2022Q4"": 77.47, ""2023Q1"": 86.28, ""2023Q2"": 78.02, ""2023Q3"": 77.12, ""2023Q4"": 66.15, ""2024Q1"": 79.93, ""2024Q2"": 60.96, ""2024Q3"": 64.74, ""2024Q4"": 71.99, ""2025Q1"": 58.27, ""2025Q2"": 34.17}",2025-06-16T06:06:39Z,Platform,20,Assess,10279,New,"cublas, cuda, cudnn, cupy, curand, cusolver, cusparse, cusparselt, cutensor, gpu, nccl, numpy, nvrtc, nvtx, python, rocm, scipy, tensor",https://github.com/cupy/cupy
0,0,2021-06-04T00:10:34Z,"<a href=""https://github.com/bitsandbytes-foundation/bitsandbytes"">bitsandbytes-foundation/bitsandbytes</a>: Accessible large language models via k-bit quantization for PyTorch.",705,[],FALSE,FALSE,,,MIT License,bitsandbytes-foundation/bitsandbytes,1474,0,0,33.98,"{""2022"": 48.62, ""2023"": 332.68, ""2024"": 256.09, ""2025"": 83.12, ""2022-07"": 1.13, ""2022-08"": 9.34, ""2022-09"": 8.35, ""2022-10"": 11.24, ""2022-11"": 11.51, ""2022-12"": 7.05, ""2023-01"": 11.61, ""2023-02"": 14.54, ""2023-03"": 22.88, ""2023-04"": 31.62, ""2023-05"": 34.91, ""2023-06"": 35.73, ""2023-07"": 41.14, ""2023-08"": 32.93, ""2023-09"": 31.59, ""2023-10"": 24.11, ""2023-11"": 25.13, ""2023-12"": 26.48, ""2024-01"": 27.51, ""2024-02"": 33.72, ""2024-03"": 28.75, ""2024-04"": 23.74, ""2024-05"": 20.9, ""2024-06"": 17.51, ""2024-07"": 18.12, ""2024-08"": 19.65, ""2024-09"": 16.84, ""2024-10"": 19.23, ""2024-11"": 15.84, ""2024-12"": 14.26, ""2025-01"": 14.24, ""2025-02"": 17.62, ""2025-03"": 17.27, ""2025-04"": 16.73, ""2025-05"": 17.25, ""2022Q3"": 18.82, ""2022Q4"": 29.8, ""2023Q1"": 49.03, ""2023Q2"": 102.26, ""2023Q3"": 105.65, ""2023Q4"": 75.73, ""2024Q1"": 89.98, ""2024Q2"": 62.16, ""2024Q3"": 54.62, ""2024Q4"": 49.33, ""2025Q1"": 49.13, ""2025Q2"": 33.99}",2025-06-16T21:38:02Z,Platform,21,Assess,7140,New,"llm, machine-learning, pytorch, qlora, quantization",https://github.com/bitsandbytes-foundation/bitsandbytes
0,0,2012-03-08T11:12:43Z,"<a href=""https://github.com/numba/numba"">numba/numba</a>: NumPy aware dynamic Python compiler using LLVM",1167,[],FALSE,FALSE,,,"BSD 2-Clause ""Simplified"" License",numba/numba,4849,0,0,23.84,"{""2015"": 175.7, ""2016"": 242.42, ""2017"": 173.57, ""2018"": 341.92, ""2019"": 555.35, ""2020"": 670.36, ""2021"": 534.98, ""2022"": 509.64, ""2023"": 357.47, ""2024"": 253.73, ""2025"": 72.35, ""2015-01"": 2.4, ""2015-02"": 6.74, ""2015-03"": 10.86, ""2015-04"": 10.86, ""2015-05"": 13.74, ""2015-06"": 15.68, ""2015-07"": 16.61, ""2015-08"": 18.25, ""2015-09"": 21.38, ""2015-10"": 20.63, ""2015-11"": 20.1, ""2015-12"": 18.45, ""2016-01"": 24.88, ""2016-02"": 24.84, ""2016-03"": 20.98, ""2016-04"": 24.72, ""2016-05"": 24.97, ""2016-06"": 21.6, ""2016-07"": 18.46, ""2016-08"": 18.66, ""2016-09"": 16.92, ""2016-10"": 16.97, ""2016-11"": 15.82, ""2016-12"": 13.61, ""2017-01"": 15.1, ""2017-02"": 14.41, ""2017-03"": 15.26, ""2017-04"": 14.18, ""2017-05"": 12.34, ""2017-06"": 11.44, ""2017-07"": 12.81, ""2017-08"": 12.9, ""2017-09"": 13.45, ""2017-10"": 14.45, ""2017-11"": 18.03, ""2017-12"": 19.22, ""2018-01"": 21.09, ""2018-02"": 23.64, ""2018-03"": 25.68, ""2018-04"": 26.63, ""2018-05"": 31.86, ""2018-06"": 30.5, ""2018-07"": 31.32, ""2018-08"": 28.57, ""2018-09"": 26.84, ""2018-10"": 28.58, ""2018-11"": 31.96, ""2018-12"": 35.26, ""2019-01"": 33.14, ""2019-02"": 34.65, ""2019-03"": 37.6, ""2019-04"": 45.96, ""2019-05"": 44.15, ""2019-06"": 49.74, ""2019-07"": 53.81, ""2019-08"": 44.99, ""2019-09"": 53.05, ""2019-10"": 52.78, ""2019-11"": 55.56, ""2019-12"": 49.93, ""2020-01"": 48.01, ""2020-02"": 46.87, ""2020-03"": 51.04, ""2020-04"": 59.67, ""2020-05"": 58.98, ""2020-06"": 63.07, ""2020-07"": 66.37, ""2020-08"": 57.02, ""2020-09"": 56.99, ""2020-10"": 58.11, ""2020-11"": 51.63, ""2020-12"": 52.6, ""2021-01"": 49.42, ""2021-02"": 44.53, ""2021-03"": 45.05, ""2021-04"": 44.87, ""2021-05"": 46.82, ""2021-06"": 45.03, ""2021-07"": 45.04, ""2021-08"": 48.34, ""2021-09"": 49.16, ""2021-10"": 44, ""2021-11"": 39.22, ""2021-12"": 41.6, ""2022-01"": 42.55, ""2022-02"": 41.9, ""2022-03"": 47.38, ""2022-04"": 45.24, ""2022-05"": 45.04, ""2022-06"": 42.17, ""2022-07"": 43.19, ""2022-08"": 42.77, ""2022-09"": 38.56, ""2022-10"": 40.22, ""2022-11"": 42.08, ""2022-12"": 38.54, ""2023-01"": 39.21, ""2023-02"": 34.71, ""2023-03"": 32.62, ""2023-04"": 29.14, ""2023-05"": 26.78, ""2023-06"": 24.21, ""2023-07"": 29.57, ""2023-08"": 30.35, ""2023-09"": 29.33, ""2023-10"": 26.65, ""2023-11"": 28.58, ""2023-12"": 26.33, ""2024-01"": 24, ""2024-02"": 25.59, ""2024-03"": 26.66, ""2024-04"": 24.75, ""2024-05"": 19.87, ""2024-06"": 18.14, ""2024-07"": 18.58, ""2024-08"": 22.39, ""2024-09"": 16.45, ""2024-10"": 17.18, ""2024-11"": 18.93, ""2024-12"": 21.2, ""2025-01"": 18.75, ""2025-02"": 14.21, ""2025-03"": 15.54, ""2025-04"": 12.83, ""2025-05"": 11.01, ""2021-10-raw"": 35.91, ""2015Q1"": 20, ""2015Q2"": 40.28, ""2015Q3"": 56.24, ""2015Q4"": 59.18, ""2016Q1"": 70.7, ""2016Q2"": 71.29, ""2016Q3"": 54.04, ""2016Q4"": 46.4, ""2017Q1"": 44.78, ""2017Q2"": 37.95, ""2017Q3"": 39.15, ""2017Q4"": 51.7, ""2018Q1"": 70.4, ""2018Q2"": 88.99, ""2018Q3"": 86.73, ""2018Q4"": 95.8, ""2019Q1"": 105.39, ""2019Q2"": 139.84, ""2019Q3"": 151.85, ""2019Q4"": 158.27, ""2020Q1"": 145.92, ""2020Q2"": 181.72, ""2020Q3"": 180.38, ""2020Q4"": 162.34, ""2021Q1"": 138.99, ""2021Q2"": 136.72, ""2021Q3"": 142.54, ""2021Q4"": 116.74, ""2022Q1"": 131.84, ""2022Q2"": 132.45, ""2022Q3"": 124.52, ""2022Q4"": 120.84, ""2023Q1"": 106.54, ""2023Q2"": 80.13, ""2023Q3"": 89.25, ""2023Q4"": 81.55, ""2024Q1"": 76.25, ""2024Q2"": 62.76, ""2024Q3"": 57.42, ""2024Q4"": 57.3, ""2025Q1"": 48.5, ""2025Q2"": 23.85}",2025-06-16T20:48:41Z,Platform,22,Assess,10476,New,"compiler, cuda, llvm, numba, numpy, parallel, python",https://github.com/numba/numba
0,0,2023-08-02T02:08:11Z,"<a href=""https://github.com/FlagOpen/FlagEmbedding"">FlagOpen/FlagEmbedding</a>: Retrieval and Retrieval-augmented LLMs",731,[],FALSE,FALSE,,,MIT License,FlagOpen/FlagEmbedding,685,0,0,23.28,"{""2023"": 138.74, ""2024"": 439.6, ""2025"": 90.57, ""2023-08"": 18.6, ""2023-09"": 29.16, ""2023-10"": 30.47, ""2023-11"": 32.24, ""2023-12"": 28.28, ""2024-01"": 27.95, ""2024-02"": 32.64, ""2024-03"": 43.78, ""2024-04"": 50.09, ""2024-05"": 51.83, ""2024-06"": 44.93, ""2024-07"": 42.79, ""2024-08"": 36.76, ""2024-09"": 25.46, ""2024-10"": 22.95, ""2024-11"": 34.76, ""2024-12"": 25.65, ""2025-01"": 26.82, ""2025-02"": 21.7, ""2025-03"": 18.77, ""2025-04"": 13.7, ""2025-05"": 9.58, ""2023Q3"": 47.76, ""2023Q4"": 90.98, ""2024Q1"": 104.37, ""2024Q2"": 146.85, ""2024Q3"": 105.02, ""2024Q4"": 83.36, ""2025Q1"": 67.29, ""2025Q2"": 23.28}",2025-06-04T10:00:26Z,Platform,23,Hold,9937,New,"embeddings, information-retrieval, llm, retrieval-augmented-generation, sentence-embeddings, text-semantic-similarity",https://github.com/FlagOpen/FlagEmbedding
0,0,2021-10-13T18:08:50Z,"<a href=""https://github.com/facebookresearch/xformers"">facebookresearch/xformers</a>: Hackable and optimized Transformers building blocks, supporting a composable construction.",678,[],FALSE,FALSE,,,Other,facebookresearch/xformers,1342,0,0,13.67,"{""2021"": 32.75, ""2022"": 200.61, ""2023"": 178.31, ""2024"": 123.14, ""2025"": 43.47, ""2021-10"": 12, ""2021-11"": 11.59, ""2021-12"": 13.79, ""2022-01"": 11.54, ""2022-02"": 11.46, ""2022-03"": 12.33, ""2022-04"": 13.15, ""2022-05"": 12.53, ""2022-06"": 13.45, ""2022-07"": 14.19, ""2022-08"": 16.46, ""2022-09"": 16.46, ""2022-10"": 22.19, ""2022-11"": 26.14, ""2022-12"": 30.72, ""2023-01"": 28.62, ""2023-02"": 16.39, ""2023-03"": 16.17, ""2023-04"": 11.47, ""2023-05"": 13.93, ""2023-06"": 13.27, ""2023-07"": 13.81, ""2023-08"": 12.15, ""2023-09"": 14.04, ""2023-10"": 15.1, ""2023-11"": 13.27, ""2023-12"": 10.08, ""2024-01"": 7.88, ""2024-02"": 10.31, ""2024-03"": 13.49, ""2024-04"": 15.49, ""2024-05"": 8.58, ""2024-06"": 9.97, ""2024-07"": 7.36, ""2024-08"": 8.94, ""2024-09"": 10.7, ""2024-10"": 9.73, ""2024-11"": 10.69, ""2024-12"": 10.01, ""2025-01"": 12.03, ""2025-02"": 9.99, ""2025-03"": 7.77, ""2025-04"": 8.01, ""2025-05"": 5.66, ""2021-10-raw"": 7.37, ""2021Q4"": 32.75, ""2022Q1"": 35.32, ""2022Q2"": 39.14, ""2022Q3"": 47.11, ""2022Q4"": 79.05, ""2023Q1"": 61.19, ""2023Q2"": 38.67, ""2023Q3"": 40, ""2023Q4"": 38.46, ""2024Q1"": 31.68, ""2024Q2"": 34.03, ""2024Q3"": 27, ""2024Q4"": 30.43, ""2025Q1"": 29.79, ""2025Q2"": 13.67}",2025-06-12T16:52:17Z,Platform,24,Hold,9594,New,No Topics,https://github.com/facebookresearch/xformers
